min_knee_angle,knee_rom,start_knee_angle,end_knee_angle,min_hip_angle,hip_rom,hip_knee_ratio,trunk_lean_max,trunk_lean_bottom,knee_travel_max,duration_s,descent_s,ascent_s,descent_ascent_ratio,peak_descent_speed,peak_ascent_speed,jerk_rms,bottom_pause_s,asymmetry_bottom,tracked_fraction,visibility,min_knee_angle_rel,min_knee_angle_z,knee_rom_rel,knee_rom_z,start_knee_angle_rel,start_knee_angle_z,end_knee_angle_rel,end_knee_angle_z,min_hip_angle_rel,min_hip_angle_z,hip_rom_rel,hip_rom_z,hip_knee_ratio_rel,hip_knee_ratio_z,trunk_lean_max_rel,trunk_lean_max_z,trunk_lean_bottom_rel,trunk_lean_bottom_z,knee_travel_max_rel,knee_travel_max_z,duration_s_rel,duration_s_z,descent_s_rel,descent_s_z,ascent_s_rel,ascent_s_z,descent_ascent_ratio_rel,descent_ascent_ratio_z,peak_descent_speed_rel,peak_descent_speed_z,peak_ascent_speed_rel,peak_ascent_speed_z,jerk_rms_rel,jerk_rms_z,bottom_pause_s_rel,bottom_pause_s_z,asymmetry_bottom_rel,asymmetry_bottom_z,video,camera,view,subject,gt_rep,iou,incorrect
65.75675878483487,114.17053982292917,179.92729860776404,179.84318595324737,59.03783832896831,118.24653252275456,1.0357009146680658,38.96710906916361,35.116680054437495,0.286370498019379,3.5,1.3,2.2,0.5970149253731343,143.602820062018,198.81698806564472,16541.86408937367,0.23333333333333334,5.592401446718142,1.0,0.9978489875793457,-38.75473458426333,-1.4233863080477,38.848390917757314,1.3926629802150963,1.2681454745205656,0.06095227878980604,1.0506390328015414,0.03641944632689375,-61.193933957582864,-2.379536289483496,62.75336855933767,2.2272422328221415,0.29552438611182263,2.470387608035915,27.980892288736413,2.893214213186888,27.559059487792794,2.6079535763103374,0.0025604021497618867,0.02737297831303321,0.4333333333333331,0.3229522338047671,0.0,0.0,0.8333333333333335,0.8717722346671714,-0.30542409901710965,-0.08509754280030919,0.0,0.0,42.165206314681285,0.6434950725631435,-553.0182486154081,-0.05819355135011737,-0.033333333333333326,-0.13646784569204426,-8.243482069535688,-0.699441517846402,PM_008,c17,front,1,24,0.7699115044247787,1
61.80896879584233,118.03421715740504,179.84318595324737,179.2658651773029,70.40322819829494,106.81351946545873,0.9049369076004214,22.201825278145897,21.522041073093135,0.5409618888324466,3.466666666666667,1.3,2.1666666666666665,0.6060606060606061,168.71702714399817,232.96026205087628,22807.730096422903,0.3333333333333333,9.51001453812502,1.0,0.9978489875793457,-42.70252457325587,-1.568380984895816,42.71206825223318,1.5311706574728732,1.1840328200038925,0.05690947922866803,0.47331825685708395,0.016407146805863644,-49.82854408825624,-1.937591216023489,51.320355502041835,1.821461792437683,0.16476037904417828,1.3772873502629541,11.215608497718698,1.159689890525816,13.964420506448436,1.321473267874947,0.2571517929628294,2.749181589534188,0.3999999999999999,0.2981097542813236,0.0,0.0,0.7999999999999998,0.8369013452804842,-0.29637841832963785,-0.08257722694462769,25.11420708198017,0.6507216399825073,76.30848029991284,1.1645651796722813,5712.847758433825,0.60115719547805,0.06666666666666665,0.2729356913840885,-4.32586897812881,-0.3670405707860659,PM_008,c17,front,1,25,0.7663551401869159,1
68.92793092273521,110.99936768502883,179.13849709250684,179.92729860776404,96.05324973894906,82.15912664504268,0.7401765285562432,16.9472356317363,15.63467063738668,0.5127112151998454,3.6666666666666665,1.2666666666666666,2.4,0.5342465753424658,145.0823330569574,190.79092149610574,16510.15069458164,0.3333333333333333,13.83588351625383,1.0,0.9978489875793457,-35.58356244636299,-1.3069153000542002,35.67721877985697,1.2789806902666425,0.4793439592633604,0.023039238973963594,1.1347516873182144,0.03933513498012616,-24.178522547602114,-0.9401858665924988,26.665962681625786,0.9464282097815557,0.0,0.0,5.9610188513091025,0.6163672082975344,8.077050070741981,0.7643429060908158,0.22890111933022828,2.4471567389669886,0.5999999999999996,0.4471646314219852,-0.03333333333333344,-0.03505466192851326,1.0333333333333332,1.080997570987292,-0.36819244904777815,-0.10258611809750726,1.4795129949393981,0.03833492012308782,34.1391397451423,0.5210070133083776,-584.7316434074382,-0.061530719830429126,0.06666666666666665,0.2729356913840885,0.0,0.0,PM_008,c17,front,1,23,0.7272727272727273,1
101.1233240763345,78.14254110096842,179.2658651773029,178.79254692044583,108.64543406168605,69.26701001584263,0.8864187040749333,24.14054597301397,20.387479278432316,0.29911917680269673,3.1666666666666665,1.1,2.066666666666667,0.5396825396825397,150.42930305778214,222.60394604175133,18804.4889139059,0.3,19.879351132875897,1.0,0.9978489875793457,-3.388169292763706,-0.12444089302641756,2.8203921957965576,0.10110729705868048,0.6067120440594351,0.029161072130643843,0.0,0.0,-11.58633822486513,-0.45053668697630794,13.77384605242574,0.4888612729585226,0.14624217551869012,1.2224874668613088,13.154329192586772,1.3601529140745612,12.829858711787617,1.214108047692401,0.015309080933079589,0.16366770368968378,0.09999999999999964,0.07452743857033065,-0.19999999999999996,-0.21032797157107885,0.7000000000000002,0.732288677120424,-0.3627564847077043,-0.10107154472369999,6.826482995764138,0.17687758151455413,65.95216429078789,1.0065145283356527,1709.6065759168232,0.1799001720344714,0.033333333333333326,0.13646784569204426,6.043467616622067,0.5127750781974835,PM_008,c17,front,1,26,0.7156862745098039,1
111.62061484861152,65.72448578541406,177.34510063402558,177.18734120290492,116.12209296948966,49.30796377999435,0.7502221309266911,9.034176892532402,7.557620566644699,0.25284478255422566,2.066666666666667,1.0666666666666667,1.0,1.064516129032258,141.13031957056705,156.65178175096344,10139.732444481911,0.2,40.17168135870065,1.0,0.9978489875793457,7.10912147951332,0.26110425693112543,-9.597663119757797,-0.34406341698319276,-1.314052499217894,-0.06315875890110394,-1.6052057175409118,-0.05564299597523809,-4.10967931706152,-0.15980556307862365,-6.185200183422538,-0.21952509296695083,0.010045602370447937,0.0839745644605469,-1.9520398878947969,-0.20184022332405785,0.0,0.0,-0.030965313315391485,-0.3310467654142988,-1.0,-0.7452743857033091,-0.2333333333333334,-0.2453826334995921,-0.3666666666666667,-0.38357978325355535,0.16207710464201408,0.04515807165711356,-2.472500491450944,-0.06406372175727304,0.0,0.0,-6955.149893507167,-0.731883393520797,-0.06666666666666665,-0.2729356913840885,26.335797842446823,2.2345351468271617,PM_008,c17,front,1,14,0.6888888888888889,0
160.9960302047397,15.95115080333889,176.9471810080786,175.93539864676313,150.88459949575957,11.835263735288152,0.7419692711331396,10.078730451080176,5.774834333560159,0.3106603557929328,5.866666666666666,3.1666666666666665,2.7,1.170731707317073,32.916570886388854,22.89206368582569,2451.9616218334904,1.1333333333333333,43.486565098617945,1.0,0.9978489875793457,56.48453683564149,2.0745675905342114,-59.37099810183297,-2.1283710650947287,-1.7119721251648912,-0.08228441006965478,-2.8571482736826965,-0.0990404458169598,30.652827209208397,1.191940279082845,-43.65790022812874,-1.5495059694282334,0.0017927425768964333,0.014986137369684049,-0.907486329347023,-0.09383376052651864,-1.7827862330845399,-0.1687076343961995,0.026850259923315634,0.28705318133269603,2.7999999999999994,2.086768279969265,1.8666666666666665,1.9630610679967362,1.3333333333333335,1.3948355754674742,0.2682926829268292,0.07475195356832877,-110.68624917562914,-2.867935959593069,-133.75971806513775,-2.0413446774095796,-14642.920716155588,-1.5408597469337757,0.8666666666666667,3.5481639879931515,29.650681582364115,2.5157958198018164,PM_008,c17,front,1,1,0.6818181818181818,0
112.95856591426949,65.700587218974,177.18734120290492,178.65915313324348,120.23177228655118,44.80570026083936,0.6819680334287743,9.115966421185107,2.737935535319436,0.22813260077914085,3.933333333333333,2.566666666666667,1.3666666666666667,1.8571428571428572,116.79482497178043,115.07550623509843,7185.323615754439,0.43333333333333335,30.75341175954574,1.0,0.9978489875793457,8.447072545171281,0.3102446070876887,-9.621561686197865,-0.3449201487029634,-1.4718119303385606,-0.07074132495569907,-0.13339378720235118,-0.004623974287727403,0.0,0.0,-10.687463702577531,-0.3793194065371398,-0.05820849512746884,-0.48658436258761684,-1.8702503592420925,-0.19338321543646034,-4.819685031325263,-0.4560937509388428,-0.05567749509047629,-0.5952419879733953,0.8666666666666663,0.6459044676095342,1.2666666666666668,1.3320771532834998,0.0,0.0,0.9547038327526133,0.26600045815223494,-26.80799509023757,-0.6946085326452183,-41.57627551586501,-0.6345072340051949,-9909.55872223464,-1.0427728484605705,0.16666666666666669,0.6823392284602215,16.917528243291912,1.4354154631361926,PM_008,c17,front,1,15,0.676923076923077,0
73.36077032047939,106.36524576955011,178.65915313324348,179.7260160900295,88.38623998072228,75.43676202947432,0.7092237834237215,10.174860487768647,6.718295043681081,0.28381009586961714,5.133333333333334,2.433333333333333,2.7,0.9024390243902439,165.0611233401608,220.79351945356834,6320.544299877373,0.16666666666666666,13.63896894248532,1.0,0.9978489875793457,-31.150723048618815,-1.1441056982801359,31.043096864378256,1.112853602759893,0.0,0.0,0.9334691695836739,0.03235785960551152,-31.845532305828897,-1.2383188149362132,19.943598066057433,0.7078380795630379,-0.030952745132521664,-0.25874439336841065,-0.8113562926585516,-0.0838939492584834,-0.8393255229636178,-0.07942658566672378,0.0,0.0,2.066666666666667,1.5402337304535056,1.133333333333333,1.1918585055694468,1.3333333333333335,1.3948355754674742,0.0,0.0,21.458303278142807,0.5559953477652911,64.1417377026049,0.9788850989896039,-10774.338038111706,-1.1337727018126236,-0.1,-0.40940353707613286,-0.19691457376850963,-0.01670777314743177,PM_008,c17,front,1,16,0.6168831168831169,0
104.5114933690982,75.32214890517186,118.0342066380883,179.83364227427006,123.68064163670377,55.49316396341689,0.7367443012450559,10.662973853932817,8.01904062172034,0.25622688588641906,2.966666666666667,0.5666666666666667,2.4,0.2465753424657534,88.48559788295191,170.48122851879526,17550.161033043154,0.23333333333333334,3.923470071899942,1.0,0.9978489875793457,0.0,0.0,0.0,0.0,-60.62494649515517,-2.9138838679267365,1.0410953538242325,0.03608862337683792,3.4488693501525916,0.13410985771995002,0.0,0.0,-0.003432227311187308,-0.02869114095481527,-0.32324292649438213,-0.033423202505308815,0.46142005507564043,0.043664845795947975,-0.027583209983198076,-0.29488906996275527,-0.10000000000000009,-0.07452743857033098,-0.7333333333333334,-0.7712025624272894,1.0333333333333332,1.080997570987292,-0.6558636819244905,-0.18273734103938907,-55.11722217906609,-1.4281147356380803,13.829446767831826,0.2110550766657938,455.2786950540758,0.047908516917077384,-0.033333333333333326,-0.13646784569204426,-9.912413444353888,-0.8410467138227756,PM_008,c17,front,1,20,0.5214285714285715,0
102.10696820676054,78.08507798760473,180.19204619436528,123.15461073706143,121.00464593796485,57.11520161153942,0.7314483520219563,10.986216780427199,8.767184777693302,0.26433734395803277,2.933333333333333,2.7333333333333334,0.2,11.857142857142858,189.93514519233202,145.06102722960605,32276.54921439979,0.26666666666666666,10.653366187950226,1.0,0.9978489875793457,-2.404525162337663,-0.088313550076985,2.7629290824328763,0.09904732111581786,1.532893061121797,0.07367713491370406,-55.6379361833844,-1.9286384450868415,0.7728736514136756,0.030053320350334634,1.6220376481225287,0.057569351830252184,-0.008728176534286813,-0.07296175938216222,0.0,0.0,1.209564211048603,0.11446280709900375,-0.019472751911584374,-0.20818105305076615,-0.13333333333333375,-0.09936991809377485,1.4333333333333333,1.5073504629260654,-1.1666666666666667,-1.2204811285340398,10.954703832752614,3.0522096366081266,46.33232513031402,1.2004936685671184,-11.590754521357383,-0.1768897646585328,15181.666876410713,1.5975514608509567,0.0,0.0,-3.1825173283036037,-0.27002967094541475,PM_008,c17,front,1,22,0.4722222222222222,0
